Tweet_Id,Datetime,Text,Likes,Retweets,Location
1598457091307479040,2022-12-01 23:20:43+00:00,"The face covering is the nail in the coffin for me.  Shock value or not he's 100% aware of what he is doing.  People are falling for it hook, line and sinker
After that Balenciaga BS homeboy is telling you everything you need to know",0,0,
1598457048382988288,2022-12-01 23:20:32+00:00,@nimoprosper @LuchiTheDesignr Tommy Hilfiger was said to be a rumor. He says he never said it but…. I’m still feeling how you feel about that brand. Add adidas to balenciaga it was a collaboration and they are trying to hide that bad,2,0,Don’t forget to lick the gooch
1598457024617934848,2022-12-01 23:20:27+00:00,So ⁦@highimallyy⁩ is still wearing balenciaga? And her bf is 18?  That’s pedophile shit. Wtf https://t.co/wW50U0alCv,3,1,LA always
1598457009892110336,2022-12-01 23:20:23+00:00,"Would all the Democrats kindly inform us all please...? 

1. Why hasn't any banks dropped Balenciaga yet?

2 Why isn't Sam Bankman-Fried in jail yet?

3. Where is Jeffrey Epsteins client list?

🤔",0,0,London
1598456991961477125,2022-12-01 23:20:19+00:00,Andrew Tate breaking down the Balenciaga situation for what it REALLY IS https://t.co/VzLaU7gFWr via @YouTube,1,0,"Manila, Philippines"
1598456980313894915,2022-12-01 23:20:16+00:00,"@Loretta31239883 @Cali_Cosmo1 @MissingKids Just search #Balenciaga. They did a campaign with children holding BDSM teddy bears. The children are surrounded by BDSM and satanic items, etc.",2,0,"Phoenix, AZ"
1598456957924696064,2022-12-01 23:20:11+00:00,@NickAdamsinUSA wondering what “some farm hands” have bought from Balenciaga in the past??? 🤔,0,0,"Decatur, GA"
1598456924831641607,2022-12-01 23:20:03+00:00,@PalAmPatriot @LegendaryEnergy I believe it's Balenciaga.,2,0,"Spirit Mountain, Colorado, USA"
1598456907072684032,2022-12-01 23:19:59+00:00,"okay I have to defend Kanye on the point that he loves jews and nazis...

christians love everyone, even the biggest ""sinners""

so chill
#alexjones #Balenciaga",0,0,by the ocean
1598456903360999432,2022-12-01 23:19:58+00:00,"@TheBabylonBee Check out the Michael Nnowles show today, he talks about this and shows there are two google translate with Balenciaga that are disturbing.",12,0,
1598456878534914052,2022-12-01 23:19:52+00:00,I FOUND THE FOUR BUNDLES 😭😂 why was they in a balenciaga bag,0,0,
1598456836163764224,2022-12-01 23:19:42+00:00,@SKYBLM The campaign with the bag &amp; court documents was the Balenciaga x Adidas collab beloved 😩,0,0,"New York, NY"
1598456830031982592,2022-12-01 23:19:40+00:00,@shannon_troop @yaronbrook In the Balenciaga hoodie.,0,0,Indianapolis
1598456820443803658,2022-12-01 23:19:38+00:00,Do your think it was an accident the Balenciaga ad was published? Someone is trying to get the world to pay attention to what is happening to children. And still no one is outraged? WTF!,1,1,Texas
1598456810952089600,2022-12-01 23:19:36+00:00,"@ShannonSharpe You can’t stand up to it, he’ll get in trouble, so I’ll just assume you have no problem with it, it’s fair game, if you can’t speak for yourself don’t cry when someone else does, Shannon Sharpe approves of Balenciaga adds !!!",0,0,"Upland, CA"
1598456779679363072,2022-12-01 23:19:28+00:00,@jpak1888 @flowerlover0011 @PalmerReport In what way is he mocking balenciaga ? He did wore it before so he is mocking himself,0,0,London
1598456754605629442,2022-12-01 23:19:22+00:00,@assliken @SirajAHashmi Balenciaga's C Suite after watching this video https://t.co/x2GTu9SwX9,1,0,"Winchcombe, England"
1598456717695922176,2022-12-01 23:19:14+00:00,"@DonaldJTrumpJr Really?? Because I’m seeing a lot of backlash about Balenciaga. Get your head out of your ass, Sparky.",0,0,This Fkd Up Planet
1598456691460292609,2022-12-01 23:19:07+00:00,"Has the Balenciaga Controversy Gone Too Far?
https://t.co/8XVVrdruMv",1,0,United States
1598456690210398208,2022-12-01 23:19:07+00:00,"Has the Balenciaga Controversy Gone Too Far?
https://t.co/mpsfNqMweB",0,0,"Texas, USA"
1598456674288803840,2022-12-01 23:19:03+00:00,thank god i nvr bought anything balenciaga. value is wayyyy down now,4,2,htxx
1598456644953849861,2022-12-01 23:18:56+00:00,"https://t.co/kTtWuZifyp
Child trafficking and abuse is rife among the rich and elites. Please give this a read! 
#Balenciaga 
#BalenciagaGate 
#BalenciagaAdidas",0,0,
1598456582421245953,2022-12-01 23:18:41+00:00,@Djackso1492 Fill up Balenciaga bags.,1,0,"Palm Beach County, Florida"
1598456528843022337,2022-12-01 23:18:29+00:00,Mind you kanye West supported balenciaga right before the scandal started and he knows.,0,0,In demis 8th bathroom 
1598456528742543362,2022-12-01 23:18:28+00:00,"Just in case everyone forgot, children are still being trafficked at the border, #Balenciaga is still evil, Klaus is still trying to make you eat bugs, “vaccines” still aren’t working, and inflation is still out of control. But please be more outraged about what Ye said. 😑",0,0,
1598456525873356815,2022-12-01 23:18:28+00:00,"If you think the Jewish mafia contains just jews, you might wanna get a clue as to global corruption and how they play you
#infowars #Balenciaga #alexjones",0,0,by the ocean
1598456487747149825,2022-12-01 23:18:19+00:00,@Snowden Maybe he's trying to take attention away from Kim and he's wearing her Balenciaga mask.,0,0,bathroom
1598456427211026434,2022-12-01 23:18:04+00:00,"@nyetengale That's because no one even heard of Balenciaga before this, and Lindell is a mentally deranged liar that keeps claiming he's going to release all this 'proof' but never does. If you're really offended, start a boycott of Calvin Klein. 

You kids might have to look that one up.",0,0,Northern Virginia
1598456422672605187,2022-12-01 23:18:03+00:00,"please watch, retweet and/or favorite this worthy and worthwhile YouTube video: Hollywood's Satanic Secret Hidden Inside Balenciaga Photoshoot https://t.co/j2OCoSY2tM",3,5,"fabulous Las Vegas, NV"
1598456407409532931,2022-12-01 23:18:00+00:00,Isn't that the Balenciaga balaclava he sometimes wears?,193,23,"Texas, USA"
1598456388308856833,2022-12-01 23:17:55+00:00,@MeghanMcCain Now denounce the p3dos at Balenciaga.His love for nazi’s is disgusting but so is Kim’s p3do stuff.,0,0,Somewhere in the world 
1598456372886401024,2022-12-01 23:17:51+00:00,More should be outraged over the #Balenciaga Ads‼️‼️‼️‼️‼️🤬🤬🤬👁️👁️👁️👇👇👇👇👇‼️‼️‼️👁️👁️👁️ watch Share prepare ‼️‼️‼️👇👇👁️👁️ https://t.co/UmEGEsf1Y1,4,1,
1598456364770422785,2022-12-01 23:17:49+00:00,@Mason__tt @stephbo19 @KimKardashian @SnoopDogg Kim K came out as a pedophile/child exploitation supporter. She has been for years including with her children. Sucks for her it had to be through the Balenciaga scandal that we had to find out who she really is.,6,0,
1598456354775396352,2022-12-01 23:17:47+00:00,"Yeah, I think this is so weird. You see no outrage at all! Kyrie Irving was dragged for posting a documentary up. But no one is outraged about Balenciaga. I barely see anything posted about this. Smh, none of the celebs are saying anything shit is very weird.",0,1,somewhere in America 
1598456348962066433,2022-12-01 23:17:46+00:00,"@XharkXlayer If Balenciaga was provoking the LGBTQ instead then boom all of a sudden the big celebs and influencers will come out to fight. 
Kanye was always right about this world but people thought he was reaching and crazy",3,0,Talokan
1598456342263787520,2022-12-01 23:17:44+00:00,@JackPosobiec I don’t think anyone was talking about Balenciaga.,0,0,
1598456329856761858,2022-12-01 23:17:41+00:00,"when you think @ it, Kanye is doing the exact same thing the government does...

demonize and prop up certain groups of ppl, based on a meaningless label

so who's he really working for?
curiouser
#infowars #alexjones #Balenciaga",1,0,by the ocean
1598456268167213062,2022-12-01 23:17:26+00:00,"@derouac @HotepJesus @UncleHotep When AJ asked him about what he though of the balenciaga scandal, Ys said that the head designer ""is my friend"" and then said everyone needs to shut up because they still commit adultery and support porn. (valid). Tts Concerning he did not condem their CP themed shoots.",3,1,"Las Vegas, NV"
1598456254745444352,2022-12-01 23:17:23+00:00,@mmpadellan No folks are acting like this is acceptable especially not republicans. Direct your anger at dems that have normalized drag shows for kids. Aka look in the mirror. You caused Balenciaga’s child porn to be normalized. See how that works based on your logic?,0,0,United States
1598456249745645570,2022-12-01 23:17:22+00:00,"@GenderXCEO @LegendaryEnergy look at the reaction people are capable of stirring up when their feelings are hurt, now imagine they used that energy against the people who are actually keeping them down, more outrage over a sentence by kanye than a child sex ring supported by balenciaga",3,0,
1598456245144412160,2022-12-01 23:17:21+00:00,She dropped Kanye quicker than Balenciaga,7,1,"San Antonio, TX"
1598456207848660994,2022-12-01 23:17:12+00:00,@JoJoFromJerz Might want to check your own party balenciaga all liberals,0,0,Galaxy Far Away
1598456202689933314,2022-12-01 23:17:11+00:00,"Is Balenciaga Opening Your EYES?

#KimKardashian #BalenciagaGate #Hollyweird #KanyeWest #addidas https://t.co/0C7KdFap2t",8,2,USA
1598456184734117890,2022-12-01 23:17:06+00:00,"@JamesBradleyCA Kanye West immediately got dropped by his bank for saying offensive things on social media✔️

Jeffrey Epstein never got dropped by his bank for being a pedophile❌

Balenciaga still hasn't been dropped by their banks despite posting grotesque child abuse❌",0,0,Proud to STILL be Unvaccinated
1598456178341974016,2022-12-01 23:17:05+00:00,"@MayraFlores2022 Who in hell buys from Balenciaga except wealthy elitists?  There will be no boycott.  They continue serving up filth and sludge.  Western ""culture"" is in essence a sewer.",0,0,
1598456176991248385,2022-12-01 23:17:05+00:00,"#BALENCIAGA barely was talked about , as soon as Kanye West does something they point the narrative back at him!!! DONT LET THE BALENCIAGA SCANDAL BE SWEPT UNDER THE RUG!",0,0,
1598456164748066816,2022-12-01 23:17:02+00:00,"How does it work again?? Oh, yes. Now we forget all about Balenciaga - which is just the tip of the iceberg when it comes to fashion/celebrities &amp; paedophilia - because a mentally unstable man said he ‘likes Hitler.’",120,26,Real World
1598456148901990400,2022-12-01 23:16:58+00:00,@husslabbyy sn bueno? and have u not seen wat balenciaga done?,0,0,"Sabaody, Archipelago"
1598456077531635713,2022-12-01 23:16:41+00:00,Balenciaga getting away on the trending position on Twitter ! while everyone talks on kanye about nazis and Hitler https://t.co/qarU2IMWYl,0,0,
1598456047005483010,2022-12-01 23:16:34+00:00,Is the Balenciaga thing more satanic panic bullshit or am I missing something?,1,0,"Muskegon, MI"
1598456018656264193,2022-12-01 23:16:27+00:00,@SovMichael I think he’s referencing Balenciaga with that get-up.,0,0,this world is not my home
1598455990542045184,2022-12-01 23:16:20+00:00,@DailyLoud Nothing wrong with that. Everyone picks and chooses what they care about. It really doesn't matter. Ye is one of the only celebrities condemning Balenciaga for their pedophilia. I care more about today's kids than yesterday's jews. Sorry but I'm not sorry for that.,1,0,
1598455970102972417,2022-12-01 23:16:15+00:00,@itschoademydear @flowerlover0011 @PalmerReport He’s mocking balenciaga. This photo was 2021 https://t.co/DSyXJYmVlf,0,0,Glasgow
1598455955007619076,2022-12-01 23:16:12+00:00,"either Kanye is forced to support #Balenciaga or he is doing it of his own accord

curious which is which. either way, even if you do look deeper at this actions, he looks effing crazy
#infowars #alexjones",0,0,by the ocean
1598455947961286658,2022-12-01 23:16:10+00:00,@DailyLoud What is going on with Balenciaga?,0,0,
1598455940608655361,2022-12-01 23:16:08+00:00,Baal Distances Self From Balenciaga https://t.co/qpvqlvNyrk via @TheBabylonBee,0,0,
1598455927723671552,2022-12-01 23:16:05+00:00,Nationwide Protests at Balenciaga Stores on December 3 Urged by Conspiracists Following Controversial Ad Campaign https://t.co/9bNC7ncw6j https://t.co/pn8MbStBC3,0,0,
1598455923642699778,2022-12-01 23:16:04+00:00,Nationwide Protests at Balenciaga Stores on December 3 Urged by Conspiracists Following Controversial Ad Campaign https://t.co/eIJzPeV5xf https://t.co/zARGAfmpLh,0,2,
1598455904567193603,2022-12-01 23:16:00+00:00,@BridgetPhetasy Is that because she's in cahoots with a pedo business?... #Balenciaga,1,0,
1598455898728550401,2022-12-01 23:15:58+00:00,Baal Distances Self From Balenciaga https://t.co/9AwyjM4LDm https://t.co/yzgpgNKlUJ,0,0,"Michigan, USA"
1598455884665221122,2022-12-01 23:15:55+00:00,@samanthamarika1 He’s also providing a great distraction from #Balenciaga,0,0,United States
1598455867208253441,2022-12-01 23:15:51+00:00,Baal Distances Self From Balenciaga | Babylon Bee https://t.co/yKejJmV44G,0,0,"Pennsylvania, USA"
1598455858001747975,2022-12-01 23:15:49+00:00,@DailyLoud It’s dhgate balenciaga,0,0,"OakCliff, Tx"
1598455846585143297,2022-12-01 23:15:46+00:00,Brittany Aldean Makes Her Position on Balenciaga Clear After She's Seen Carrying Trash Bags via @WestJournalism https://t.co/tkrvEoD7c4,1,0,USA
1598455825777168384,2022-12-01 23:15:41+00:00,@brittanyaldean1 showing the world her elite life.  Outraged by Balenciaga but not having an affair and breaking up a marriage. https://t.co/R8uJ1wpVVm,0,0,SoCal
1598455813370441728,2022-12-01 23:15:38+00:00,And like his ex he's still wearing that pedo Balenciaga shit🤮,0,0,"England, United Kingdom"
1598455810371342341,2022-12-01 23:15:37+00:00,So @KimKardashian can let a whole episode play about balenciaga after all her backlash - literally the whole episode was about them &amp; even her kid was there 🤦🏽‍♀️ she’s def not stopping her work with them,2,0,
1598455793157902336,2022-12-01 23:15:33+00:00,@KimKardashian @SnoopDogg Sold at Balenciaga?  🤦‍♀️,0,0,Earth
1598455759565914113,2022-12-01 23:15:25+00:00,@ieatzpie @ChewieZee @rasmr_eth @wolfdotgame Oof. Must have forgotten to take off my Balenciaga 🤦‍♂️,0,0,On the farm
1598455746919682048,2022-12-01 23:15:22+00:00,There has been new processes in the atelier of Balenciaga and there could be controversial things coming to the runway. Knitwear is being changed for the better. I look forward to seeing their new line of suits in London this Summer. Check out their Twitter for more information! https://t.co/PveNIVmAuA,0,0,
1598455745036668937,2022-12-01 23:15:22+00:00,"@PNM20731658 @Ed_TheLionheart @MattGu3 @MikhailaFuller Balenciaga is not a Latin word, it is Basque. Therefore using Google translate will not help. The origins of the Basque language are unknown. The Basque country is in Spain so to find meaning, one must look in Spanish.",0,0,New York & San Fransisco 
1598455719996829696,2022-12-01 23:15:16+00:00,"...okay, this is getting out of hand.

Remember the trash can my clients posted? (the one where they saved so much money they got a Louis Vuitton trash can?) Well, we opened up the LV trash can and these Balenciaga trash bags were in them...🤣 https://t.co/pfO9IVp62m",0,0,"Wichita, KS"
1598455676472279043,2022-12-01 23:15:05+00:00,"Balenciaga translates to from latin. 🤦🏾‍♀️ they be playing in ya'll face. Stop supporting these expensive brands. If you need Context, Baal is a pagan god mentioned in the Bible, people would burn their children alive as a sacrifice to Baal. https://t.co/DmhaOHiV3e",0,0,United States
1598455675641860096,2022-12-01 23:15:05+00:00,"@charliekulyrwah @eclipsethis2003 What major retailers are you on about?

You think Balenciaga is available at Walmart or what?",2,0,
1598455673896968193,2022-12-01 23:15:05+00:00,If Balenciaga was a preschool https://t.co/3D29A8NxtB via @YouTube,1,0,"Charleston, SC"
1598455665819021312,2022-12-01 23:15:03+00:00,@MarkHamill What about Balenciaga?,0,0,
1598455659019763714,2022-12-01 23:15:01+00:00,"Wake Up -- Balenciaga Is What's Coming https://t.co/3PGIMQwFuu 
It took revolutions to stop the depravity of the Roman Empire, the Renaissance papacy, the French monarchy and Weimar Berlin. It will probably take a similar uprising  to end our current pedophile and pederast jag.",0,0,"Columbus, Ohio"
1598455653940752395,2022-12-01 23:15:00+00:00,@diefortheflower It’s balenciaga,0,0,PA
1598455645933826048,2022-12-01 23:14:58+00:00,"I’m not saying this is 100% true. I’m not a “conspiracy theorist”. But I looked it up myself and it matched. 
Regardless of what you believe in this is REALLY creepy… and whether or not it’s just a “coincidence” is up to you 

#Balenciaga #BalenciagaGate https://t.co/aS30j6ED15",14,0,"Los Angeles, CA"
1598455629852643330,2022-12-01 23:14:54+00:00,@wngsfan04 @BALENCIAGA @AntConservativ3 Pre-order now at https://t.co/4bxvOy7u6T and use code: ANT10,0,0,
1598455625725644801,2022-12-01 23:14:53+00:00,"#Balenciaga is disturbingly twisted. 
—- Do not support this brand! —-",0,0,Cyberspace
1598455571170357251,2022-12-01 23:14:40+00:00,How about denouncing #Balenciaga and Tik Tok?,1,0,TruthSocial babeelder
1598455535413923841,2022-12-01 23:14:32+00:00,"@shesryan2 @momDaniela @unfilteredwava @KimKardashian CEO of Balenciaga parent company owns Christie's auction site that promotes this ""art"" and is married to Salma Hayek.
https://t.co/ha8HGvsget",0,1,"Brooklyn, NY"
1598455526769278984,2022-12-01 23:14:30+00:00,"Balenciaga = Baalenciaga 
Latin translation--&gt; Baal is king https://t.co/BEXwoRKb54",12,7,TrumpTower
1598455525385338881,2022-12-01 23:14:29+00:00,@SaycheeseDGTL THIS THE TRUTH ! It wasn’t racism.Racism all around us we just pick and choose if we care or not .BUT BALENCIAGA doing DEVIL AND KIDS KIDNAPPING NOBODY WOULD WANT THEY CHILD GOING THROUGH THAT,0,0,
1598455513393537024,2022-12-01 23:14:26+00:00,@pulte Every one here hating on @kanyewest  every one seems to have an opinion about him but no one saying anything about @lottavolkova  or @Balenciaga,0,0,Louisiana
1598455503591538692,2022-12-01 23:14:24+00:00,"So balenciaga child ring, Kanye loves hitler, China enforcing concentration camps, Ukraine in a war with Russia, EU has no power/oil, WEF, Nostradamus, Famine in Africa as always, Sri Lanka, And to top it off elon putting chips in humans. Man man man are niggas in for a treat 🤔",0,0,
1598455471836663809,2022-12-01 23:14:17+00:00,BALENCIAGA: CONNECTING THE DOTS - YouTube https://t.co/V5pfkMvXs6,0,0,
1598455465226240000,2022-12-01 23:14:15+00:00,"@BambinoJalapeno Ski bindings! Damn, that Balenciaga story keeps messing with me.",1,0,"Cambridge, Ontario"
1598455437900365832,2022-12-01 23:14:08+00:00,@TheBabylonBee BREAKING: Moloch just announced cutting ties with Balenciaga.,57,2,USA
1598455415842504706,2022-12-01 23:14:03+00:00,"https://t.co/8n1CMOq8Pk
Please read and research.
#Balenciaga 
#BalenciagaGate",1,0,
1598455395647107072,2022-12-01 23:13:58+00:00,@greg_price11 Is he wearing a balenciaga hood?,0,0,United States
1598455386121592833,2022-12-01 23:13:56+00:00,Baal Distances Self From #Balenciaga #BalenciagaGate https://t.co/P9Js82DrHA,0,0,
1598455366865526786,2022-12-01 23:13:51+00:00,https://t.co/dQqiDlWWbB Baal Distances Self From Balenciaga https://t.co/Jy5xyWwxEN,2,2,"Chicago, Illinois"
1598455330505396224,2022-12-01 23:13:43+00:00,@iamcardib Can you and your husband comment on Balenciaga? That is what we want to hear idgaf about a studio album rn,0,0,
1598455306085961729,2022-12-01 23:13:37+00:00,@BobDunlap9477 @elonmusk #Balenciaga disturbing to say the least. Why do you think we’ve been calling it Pedowood for so many years.,0,0,"SWFL, the Free USA"
1598455304013991936,2022-12-01 23:13:36+00:00,@westvenchy @d1ndelight @jeffschroeder23 I am saying the same. I am not a kardashian fan at all but why everytime i hop online I see ppl “kim kim kim” but kidman &amp;hadid? Like they havent said a thing and posted there balenciaga shoots recently. Like shouldn’t they all be called out,7,0,"Milwaukee, WI"
1598455262008020994,2022-12-01 23:13:26+00:00,"Fact is Kanye is not going to run for president. He will have to hand over taxes and you’ll see he took money from #Balenciaga to open their mud show. This is, smartly, an Overton window play.",2,0,"Jerome, AZ"
1598455232820031488,2022-12-01 23:13:20+00:00,"Remember when earlier today Ye wore a Balenciaga gimp mask and said:

""No one in high school knew what the word anti-semetic was until Ye made it popular"" 🤡

#trump2024 https://t.co/Scd5IncRo6",36,5,
1598455201710886915,2022-12-01 23:13:12+00:00,"@notnotanna Balenciaga, likely.",0,0,"Miami, FL"
1598455189547139072,2022-12-01 23:13:09+00:00,"@KimKardashian disgusts me, instead of leaving Balenciaga she will keep Working with them despite everything. Some people are seriously desperate and obsessed with Money they're ready to do anything for It.",1,0,
1598455161608970240,2022-12-01 23:13:03+00:00,"I can't help but wonder if all the celebrities that are refusing to condemn and never work with @Balenciaga again are doing so because the brand has extreme dirt on them. Maybe they're on some list, like a flight log to some island, that they don't want released to the public?",0,0,
1598455155036504066,2022-12-01 23:13:01+00:00,Baal Distances Self From Balenciaga | Babylon Bee https://t.co/uYerWUPcta,0,0,"North Myrtle Beach, SC"
1598455138599198720,2022-12-01 23:12:57+00:00,"In today’s #AlexJones interview, @kanyewest wore a #Vetements jacket. Vetements was founded by #DemnaGvasalia, who is also the creative director of #Balenciaga. #BalenciagaGroomers #Balenciagapedos #BalenciagaGate #ye #KanyeisRight #infowars https://t.co/3DNbpgLaGZ",0,1,
1598455115270291456,2022-12-01 23:12:51+00:00,"@MatinGodly If they wear Balenciaga after knowing what they do with children, then what my brother?",0,0,United States
1598455106558726146,2022-12-01 23:12:49+00:00,"@CenaOnTheMic @joshgad Is he being arrested? Them he has freedom of speech.
HOWEVER, that freedom doesn't mean there aren't any consequences because of what he says.
ie. Adidas, Balenciaga etc etc all dumped his nazi-ass.
Still not arrested but just 1 billion dollars lighter AS HE SHOULD BE.",3,0,"Miami, Fl."
1598455075428790272,2022-12-01 23:12:42+00:00,"Andy Vermaut shares:Balenciaga's communication blunder - Axios: * Balenciaga's communication blunder  Axios
 *… https://t.co/Bx3u8EYSl3 Thank you. #AndyVermautSharesThisNewsWithLoveAndHopes #TheWorldCanBecomeABetterPlaceSomedaySometime #WeNeedMoreLoveForWorldPeaceNowAndAlways https://t.co/tdFS6y5Zd7",0,0,"Diksmuide, België"
1598455027127185408,2022-12-01 23:12:30+00:00,@MayraFlores2022 What the hell is a Balenciaga? What aisle is that in at the grocery store? https://t.co/u84FKpcb8H,1,0,Home.
1598455019195756547,2022-12-01 23:12:29+00:00,"Fuck #Balenciaga never liked your trash, and will continue to trash your shitty ass brands. Regardless of the aisle you’re on…this is one I can agree to leave the kids out of your trash culture and brand.",0,0,
1598455005379534849,2022-12-01 23:12:25+00:00,@stillgray He is this distraction from FTX and Balenciaga.,1,0,Blue Dystopian Nightmare
1598454999759179776,2022-12-01 23:12:24+00:00,@KimKardashian @SnoopDogg Children should be protected from @KimKardashian and #Balenciaga .,0,0,
1598454990355501058,2022-12-01 23:12:22+00:00,"https://t.co/rXjoOx7hrh
She posted a picture of herself with her Balenciaga clothes and accessories in clear plastic bags and captioned the photo, ""It's trash day.""
Excellent!
Bravo,  #BrittanyAldean
#BalenciagaGate 
#Balenciaga 
#TrashBalenciaga
#BurnBalenciaga https://t.co/iutKVCIDPv",3,0,
1598454964833099776,2022-12-01 23:12:16+00:00,"@tanischri @Timcast Well, Balenciaga has had many shows with black masks like that. Ye's wife works with them. It took her 6 days to speak out (mildly) against them. https://t.co/nuOERq7Bu2",1,0,Elysium
1598454958130663428,2022-12-01 23:12:14+00:00,"Balenciaga
Ba len ci aga = Do what you want
Baal enci aga = Baal is king

The world is made of language - Terence McKenna https://t.co/23miLaWbl9",1,0,"Aarhus, Denmark"
1598454942473363461,2022-12-01 23:12:10+00:00,@KimKardashian @SnoopDogg Is this an attempt to make up for the Balenciaga campaign featuring a family…. https://t.co/UuPsi2z6LQ,0,0,
1598454927734755328,2022-12-01 23:12:07+00:00,@stillgray Is his mask Balenciaga?,0,0,
1598454886919966720,2022-12-01 23:11:57+00:00,I think now @elonmusk has no other option but to suspend Balenciaga on twitter for promoting CP..let's vote,0,0,
1598454872868782080,2022-12-01 23:11:54+00:00,@BrendanMMA @arielhelwani Are those BALENCIAGA shoes??,0,0,
1598454823678271489,2022-12-01 23:11:42+00:00,I noticed this too. It was also strange when Ye told AJ that everyone needs to get over Balenciaga….,1,0,
1598454803050397698,2022-12-01 23:11:37+00:00,I feel like Balenciaga purposefully makes the ugliest things they can think of to see if people will buy it,4,0,
1598454799917527040,2022-12-01 23:11:36+00:00,"11/29/22: Crypto Billionaire “Sudden Deaths”, Pinault’s Balenciaga Empire, AZ FTX PAC https://t.co/BW3ZDRuT0y",0,0,"Laguna Niguel, CA"
1598454773979951104,2022-12-01 23:11:30+00:00,"@TheBabylonBee When Diablo's own brother distances himself from Balenciaga, you know you did some sh*t.",0,0,
1598454770129596416,2022-12-01 23:11:29+00:00,"CEO of #Balenciaga Parent Company Owns Auction Site That Sells ChildSex Mannequins With Genitalia For Faces.

I did a screenshot of the mannequins, but it was way to disturbing to even post it🤬 so if you want to have a look, be aware, it can't be unseen😱 https://t.co/m8KTM7ESfL",0,0,United Kingdom
1598454767768174593,2022-12-01 23:11:29+00:00,Lara Logan Gives Her Analysis Of The Balenciaga Scandal https://t.co/dOb9lb60a1,0,0,coastal North Carolina
1598454752328749057,2022-12-01 23:11:25+00:00,If the translation of Balenciaga is Baal is King (i personally never checked that) then it would make sense she screamed that.,4,2,"New Jersey, USA"
1598454750302932995,2022-12-01 23:11:24+00:00,"@theJuiceLeeroy Whats next, you are going to tell me I need to get rid of my BDSM Balenciaga teddy bears?",0,0,
1598454733269868546,2022-12-01 23:11:20+00:00,"I think it's very telling that everyone pushed Kim Kardashian to make a statement about a sketchy Balenciaga ad, but have accepted her silence on her Jew-hating, Nazi-loving ex-husband.",163,25,"Outside Philly,  USA"
1598454697433747457,2022-12-01 23:11:12+00:00,Y’all burning up balenciaga… they already got ur money💀 who u really hurting here?,1,0,
1598454692962516993,2022-12-01 23:11:11+00:00,"@KimKardashian @SnoopDogg CANCEL KIM K, CANCEL SKIMS, CANCEL BALENCIAGA",1,0,
1598454678748270592,2022-12-01 23:11:07+00:00,@nickmartin I have it on good authority that both—&amp; I use the term loosely—men's appearances are inestimably enhanced by their Balenciagas.,1,0,"Joisey City, New Joisey"
1598454657092837378,2022-12-01 23:11:02+00:00,"The dates on the wall about child exploitation videos. Balenciaga is sick and Perez is obtuse w/ the brain capacity of a boiled peanut. These people are just depraved low lives. #Baalenciaga #Balenciaga 
#BalenciagaGroomers #PerezHilton #BalenciagaGate https://t.co/WWXLDTXbK4",2,0,Hellas
1598454641431580674,2022-12-01 23:10:59+00:00,A fucking pregnant woman just came into my shop with a Balenciaga t shirt on lmao,1,0,Hidden in LA
1598454615330246657,2022-12-01 23:10:52+00:00,A lot of people don’t know balenciaga on lot came out after gucci dropped that racist Shit,0,0,"Dallas, TX"
1598454579720605696,2022-12-01 23:10:44+00:00,@ShannonSharpe That’s cooning Unc. Period. Why we gotta talk about Ye the ? That shit sound dumb as hell. If we can talk about @kanyewest we can talk about Balenciaga.,0,0,"Dallas, TX"
1598454487068430354,2022-12-01 23:10:22+00:00,@phatblackman @yoshimorpheus @WavySwey @JabriellaM @dave_elhungaro @DailyLoud Y’all are actually delusional it’s just a name. I know a guy in a trailer park who’s moms maiden name was balenciaga.,0,0,"Boston, MA"
1598454465690238976,2022-12-01 23:10:17+00:00,@HotepJesus @UncleHotep Why the Balenciaga mask? And Balenciaga boots in the Trump Briefing video?,2,0,
1598454460413628437,2022-12-01 23:10:15+00:00,"@robreiner You’re a real twisted, hate infested slug. Hollywood and all the pedos and rapist is on the way down. Seems like only people who care about children are talking about #Balenciaga while TDS nut jobs still harping about Trump!",0,0,
1598454446350127108,2022-12-01 23:10:12+00:00,@RealSarahIdan @benshapiro But Balenciaga was excused for literally sexualizing children after making a lame attempt at apology so…,0,0,United States
1598454439068991489,2022-12-01 23:10:10+00:00,"Hitler, Nazis, Pedos &amp; Communists can all get fucked.

Why everyone can't hold more than a single thought in their head at a time is beyond me.

#Nazis #KanyeWest #Hitler #Pedophile #Balenciaga #BalenciagaGate #EpsteinIsland #EpsteinClientList #Epstein https://t.co/yHqmR3jVMg",0,0,Las Vegas
1598454431796068353,2022-12-01 23:10:09+00:00,How I sleep knowing I’m getting all Balenciaga for Christmas during this shit 🧖🏼💆🏼‍♂️,0,0,Opiumville
1598454425085005824,2022-12-01 23:10:07+00:00,LIVE @8PM: Died Suddenly Critics SILENCED! Balenciaga Hires Child Porn Satanists https://t.co/Jy9xBQXsce,0,0,"Roscoe, IL"
1598454411562569744,2022-12-01 23:10:04+00:00,@renato_mariotti @elonmusk @kanyewest He is just taking the attention out of Kim and  his kids when the attention should be in the owners of Balenciaga his companies and artist full into satanism.,0,0,
1598454388997394432,2022-12-01 23:09:58+00:00,"@LegendaryEnergy Very interesting Balenciaga creates a campaign with
child BDSM &amp; pedophilia to discredit YE after he spoke
out &amp; in response Kanye dresses up in Balenciaga
&amp; says everything you're not supposed to say on TV
Coincidence?
Who won?",0,0,being used against US ALL!!!
